resume_text,job_description,keyword_score,length,has_skills_section,action_verbs,label
"Skills: Marketing, C++, Node.js, SQL, TensorFlow, JavaScript, Kubernetes Experience: built innovative system using Ruby; tested robust pipeline using JavaScript; optimized scalable system using Kubernetes; deployed application tool using Python; implemented efficient system using Python Additional: system analysis data strategy application team project analysis analysis analysis application data application robust team Extra: project collaborative team efficient efficient system system innovative","Software Engineer role requiring expertise in C++, SQL, Kubernetes, Docker, Ruby and experience in building project innovative system scalable robust application team systems.",0.26510140490113593,59,1,5,0
Experience: optimized robust tool using Python; integrated robust tool using Java; built project application using C++; led application system using Python; deployed efficient system using JavaScript Additional: system collaborative strategy robust data application data analysis team project,"Software Engineer role requiring expertise in JavaScript, React, Java and experience in building system robust innovative collaborative efficient application systems.",0.20026061593385375,37,0,5,0
Skills: Java Experience: built efficient system using JavaScript; tested project pipeline using SQL; deployed robust pipeline using JavaScript Additional: analysis application data project robust scalable robust system project collaborative project project system team robust efficient,"Software Engineer role requiring expertise in Kubernetes, React, TensorFlow, Ruby, C++ and experience in building innovative innovative application application robust team robust systems.",0.1661695220872685,35,1,3,0
Experience: built project application using C++; led application system using Python Additional: strategy project collaborative application efficient analysis collaborative scalable project innovative,"Software Engineer role requiring expertise in C++, Python and experience in building team application collaborative system collaborative project system application collaborative team efficient systems.",0.42312108621182465,22,0,2,0
Experience: managed scalable tool using React Additional: collaborative team strategy system application scalable robust analysis application collaborative robust system efficient data,"Software Engineer role requiring expertise in SQL, Node.js, JavaScript, Python and experience in building project robust innovative system application robust innovative team project efficient project application innovative collaborative systems.",0.24753847008133587,21,0,1,0
Experience: integrated collaborative pipeline using Photoshop; led team pipeline using SQL; built system pipeline using Marketing; built innovative system using Photoshop; deployed project pipeline using Marketing Additional: analysis analysis system team system analysis scalable application collaborative application efficient project system project analysis collaborative application,"Software Engineer role requiring expertise in SQL, AWS and experience in building application collaborative innovative collaborative system efficient systems.",0.1874808765956465,44,0,4,0
"Skills: TensorFlow, C++, Photoshop, AWS Experience: optimized robust pipeline using Docker Additional: strategy robust data robust collaborative application innovative strategy robust project robust system innovative efficient Extra: system efficient robust application collaborative scalable project innovative efficient","Software Engineer role requiring expertise in Node.js, Java, TensorFlow and experience in building collaborative efficient efficient robust scalable team systems.",0.2881948669537868,36,1,1,0
"Skills: Excel, Python, Node.js, SQL, JavaScript Experience: managed innovative application using Ruby; managed innovative application using Marketing; deployed efficient application using Ruby; built scalable tool using Marketing; deployed system tool using Photoshop Additional: application data project team application system collaborative innovative collaborative collaborative project","Software Engineer role requiring expertise in Ruby, React and experience in building team system project collaborative application project application application system innovative robust innovative scalable project systems.",0.41520005697953555,44,1,3,0
"Skills: Excel, TensorFlow, SQL, Ruby, Python, Kubernetes Experience: led system pipeline using JavaScript Additional: efficient team robust strategy robust project system scalable data robust strategy system project data analysis efficient team robust","Software Engineer role requiring expertise in AWS, Ruby and experience in building robust application application robust innovative robust robust scalable application team systems.",0.3183810560284842,32,1,1,0
"Skills: SQL, Excel, Marketing, Docker, AWS, TensorFlow, C++ Experience: led team application using Docker; integrated application pipeline using Python; integrated robust tool using Python; optimized system system using Ruby; optimized innovative system using Ruby Additional: robust efficient team analysis strategy collaborative efficient strategy innovative efficient robust strategy system innovative scalable strategy Extra: system application project application collaborative efficient","Software Engineer role requiring expertise in Kubernetes, JavaScript, Ruby, Docker, Python and experience in building system innovative scalable collaborative application application team project robust systems.",0.33122487100343706,58,1,3,1
"Skills: Marketing, Photoshop, Java, Node.js Experience: led team pipeline using TensorFlow; implemented scalable application using C++ Additional: system innovative efficient data efficient robust efficient strategy scalable team efficient scalable robust system collaborative innovative","Software Engineer role requiring expertise in C++, Java and experience in building scalable system efficient innovative innovative project system team collaborative system robust system project application systems.",0.383945772873746,33,1,2,0
Experience: implemented application application using Marketing; managed collaborative tool using Kubernetes; optimized project system using Excel; developed scalable tool using Marketing; tested application application using SQL Additional: data innovative strategy team analysis strategy data system robust efficient project Extra: innovative team team efficient project scalable project innovative application innovative innovative collaborative,"Software Engineer role requiring expertise in TensorFlow, C++, Java, JavaScript and experience in building team robust efficient robust team system application team system scalable application robust application systems.",0.2955593071922001,51,0,5,0
"Skills: React, JavaScript, Python Experience: built application system using Python Additional: application robust scalable efficient system team strategy efficient data strategy strategy team project project efficient collaborative efficient","Software Engineer role requiring expertise in C++, Java, React, Docker, Python and experience in building project system collaborative efficient application application robust innovative team project systems.",0.41261158343969667,28,1,1,0
Skills: AWS Experience: implemented efficient system using Node.js Additional: application project data data project innovative data efficient system innovative scalable,"Software Engineer role requiring expertise in TensorFlow, AWS, Node.js, SQL and experience in building robust robust project team efficient systems.",0.19594199826968833,20,1,1,0
Experience: developed robust application using SQL; developed application pipeline using TensorFlow; developed robust tool using Ruby; led scalable application using Java; managed scalable tool using Docker Additional: application system efficient innovative efficient team team collaborative strategy system,"Software Engineer role requiring expertise in Docker, SQL, AWS, Ruby, Java and experience in building application team project efficient efficient efficient team collaborative system robust robust system efficient system systems.",0.3255157532276609,37,0,3,0
Skills: Marketing Experience: managed system system using Marketing; optimized innovative pipeline using Docker; designed project system using Docker; built robust tool using TensorFlow; led innovative system using Excel Additional: robust collaborative team system data system collaborative innovative efficient application innovative project robust collaborative scalable efficient application Extra: efficient scalable project collaborative project system robust efficient,"Software Engineer role requiring expertise in React, Docker, Java, TensorFlow and experience in building team system collaborative scalable robust application systems.",0.2243170884352307,55,1,5,0
"Skills: Marketing, Node.js, JavaScript, Photoshop, C++ Experience: optimized team pipeline using AWS; implemented innovative tool using JavaScript Additional: collaborative system innovative system system project innovative data application analysis scalable strategy collaborative data system","Software Engineer role requiring expertise in Node.js, Python and experience in building system collaborative robust efficient team systems.",0.13731063897566412,33,1,2,0
"Skills: Ruby, Marketing Experience: deployed scalable pipeline using Python; managed project system using SQL Additional: analysis collaborative analysis scalable scalable collaborative scalable innovative scalable innovative robust robust system analysis strategy scalable","Software Engineer role requiring expertise in Java, C++ and experience in building project application robust team efficient collaborative robust innovative scalable efficient robust system system systems.",0.28549091296222956,31,1,2,0
Experience: built robust system using AWS; developed application application using Marketing Additional: analysis analysis innovative strategy application team analysis strategy team strategy analysis data efficient application system innovative collaborative efficient Extra: innovative collaborative innovative efficient innovative robust application system collaborative robust team efficient scalable,"Software Engineer role requiring expertise in React, Java, TensorFlow, Ruby and experience in building team innovative robust efficient team innovative innovative scalable systems.",0.34149201225072645,44,0,2,0
"Skills: Marketing, Node.js, AWS, React, C++, Java, Docker Experience: deployed robust tool using Node.js; managed team application using TensorFlow; developed application tool using Excel; implemented collaborative system using React; tested efficient pipeline using Docker Additional: data robust analysis system scalable system efficient analysis scalable strategy strategy analysis strategy collaborative application application efficient team Extra: robust team robust team collaborative scalable system robust","Software Engineer role requiring expertise in Ruby, JavaScript and experience in building collaborative team application scalable application project team collaborative collaborative system innovative application system systems.",0.29576446520279503,62,1,5,0
"Skills: TensorFlow, Kubernetes, React, Marketing Experience: optimized efficient system using Java; optimized system tool using C++; tested application pipeline using Ruby Additional: strategy collaborative collaborative innovative scalable efficient robust application collaborative collaborative","Software Engineer role requiring expertise in React, Python, Node.js and experience in building application project system robust project application scalable team innovative robust team scalable systems.",0.15796614779885637,32,1,2,0
"Skills: Marketing, Docker, JavaScript, Java, Ruby, C++ Experience: tested project tool using AWS; tested scalable pipeline using Docker; designed efficient application using C++; optimized team application using Docker Additional: team application innovative team data strategy innovative application robust analysis system efficient robust innovative project team robust robust","Software Engineer role requiring expertise in React, Python, Node.js, AWS, C++ and experience in building scalable application scalable efficient collaborative robust efficient team scalable application team efficient application systems.",0.36017707226069706,47,1,3,0
Experience: optimized innovative system using AWS; designed efficient tool using Marketing; implemented efficient system using Node.js Additional: scalable system project data strategy data innovative project team collaborative system analysis strategy data,"Software Engineer role requiring expertise in TensorFlow, React and experience in building project system team system project efficient scalable systems.",0.19330932713371868,31,0,3,0
Experience: tested system pipeline using SQL; optimized robust tool using AWS; designed application application using Photoshop; managed efficient application using Node.js Additional: application robust efficient scalable efficient scalable project robust system innovative team innovative innovative data data robust innovative analysis analysis Extra: system efficient robust robust innovative robust robust team robust collaborative scalable robust,"Software Engineer role requiring expertise in C++, SQL, Java, Python, Kubernetes and experience in building innovative system innovative team innovative application collaborative systems.",0.2153410488189487,54,0,4,0
"Skills: Ruby, Python, Node.js, C++, Docker, SQL, Marketing Experience: built scalable system using Ruby; optimized efficient application using Marketing; integrated innovative tool using Ruby Additional: analysis application efficient scalable project project robust application strategy data system project team","Software Engineer role requiring expertise in TensorFlow, C++, Node.js, Python, React and experience in building robust scalable collaborative system team robust systems.",0.15023379433203202,38,1,3,0
"Skills: AWS, React, Photoshop, TensorFlow, Docker Experience: implemented application system using TensorFlow; built team pipeline using C++; optimized system tool using Photoshop Additional: innovative system team analysis team scalable innovative project efficient strategy robust application scalable","Software Engineer role requiring expertise in AWS, JavaScript, React, Docker, Node.js and experience in building application robust robust system robust project application system innovative efficient innovative systems.",0.27100700123947946,36,1,3,0
"Skills: Node.js, React, JavaScript, TensorFlow Experience: integrated efficient tool using Java; deployed collaborative system using Docker; tested collaborative application using AWS; optimized efficient tool using Python Additional: application team innovative analysis collaborative robust analysis scalable data project innovative collaborative Extra: scalable team project robust collaborative system innovative application system system application application","Software Engineer role requiring expertise in Kubernetes, AWS, React, Ruby and experience in building efficient project team collaborative innovative application system system systems.",0.329141625782671,52,1,4,0
"Skills: Kubernetes, Python, SQL, Docker, C++, TensorFlow, JavaScript Experience: tested system tool using Docker Additional: system collaborative robust system project application collaborative collaborative scalable strategy innovative scalable application application analysis efficient analysis scalable robust","Software Engineer role requiring expertise in C++, Python, Ruby, Docker, Node.js and experience in building system robust efficient team collaborative systems.",0.20341068983182034,34,1,1,0
"Skills: Node.js, Photoshop, JavaScript, Java, Marketing, React, Kubernetes Experience: optimized collaborative pipeline using Ruby; designed application pipeline using Ruby; integrated robust system using TensorFlow; integrated efficient pipeline using TensorFlow; implemented system tool using Docker Additional: data robust application efficient system application application robust team project efficient robust scalable innovative collaborative","Software Engineer role requiring expertise in TensorFlow, React, Kubernetes and experience in building robust application system project application system robust team application systems.",0.35003276952004775,50,1,4,0
"Skills: Java, Node.js, AWS, Photoshop, JavaScript, React Experience: integrated application tool using Java; integrated collaborative application using React; managed scalable system using Kubernetes; deployed collaborative system using Node.js; designed application tool using Node.js Additional: analysis robust data collaborative analysis efficient team scalable innovative analysis team system efficient Extra: robust scalable collaborative system robust robust system team project","Software Engineer role requiring expertise in Kubernetes, C++, Docker, Java and experience in building efficient efficient robust robust application system robust innovative systems.",0.2603933521530309,57,1,4,1
"Skills: Docker, Java Experience: implemented project system using C++; optimized scalable application using Java; implemented innovative application using Excel; designed application tool using Java; led collaborative system using Photoshop Additional: efficient analysis team data system collaborative analysis data efficient analysis robust innovative system project robust application robust strategy Extra: collaborative efficient robust system efficient","Software Engineer role requiring expertise in Node.js, Docker and experience in building project project project system application application project efficient systems.",0.2324152092494618,54,1,4,0
"Skills: React, Ruby, Docker, TensorFlow, Java, Python Experience: deployed robust application using Kubernetes; led system system using Java; developed collaborative system using JavaScript; tested robust system using Excel; optimized efficient system using Java Additional: system efficient project analysis application strategy strategy strategy application scalable team analysis Extra: innovative robust application scalable robust innovative efficient scalable application project application","Software Engineer role requiring expertise in C++, AWS, Java, TensorFlow and experience in building innovative collaborative scalable robust robust robust application scalable efficient system system systems.",0.41302678880395216,58,1,5,1
"Skills: Python, Ruby, SQL, C++, Photoshop Experience: designed innovative tool using C++; managed system pipeline using Kubernetes Additional: scalable strategy data scalable data project team efficient data efficient","Software Engineer role requiring expertise in Python, TensorFlow, Java, C++, Kubernetes and experience in building project efficient team application system application innovative innovative team robust innovative innovative application systems.",0.19068394444753006,28,1,2,0
"Skills: Java, Python, TensorFlow, Excel, Docker Experience: managed project tool using C++; deployed team application using Python; designed system system using React Additional: project analysis innovative application data innovative efficient project scalable collaborative collaborative strategy data","Software Engineer role requiring expertise in Ruby, C++, Java, Docker, React and experience in building collaborative system collaborative efficient application application scalable robust project scalable team innovative application systems.",0.3899255283036522,36,1,3,0
"Skills: Python, Docker Experience: deployed efficient application using C++; designed system tool using Excel; implemented efficient application using Ruby; led application system using React; built application system using Photoshop Additional: collaborative strategy project project data system system project project project innovative","Software Engineer role requiring expertise in Docker, AWS, Python, SQL and experience in building project scalable innovative application team systems.",0.21494755085071496,41,1,5,0
"Skills: Node.js, C++, AWS, TensorFlow, React, Marketing Experience: built innovative tool using Ruby; managed team pipeline using TensorFlow; implemented robust pipeline using SQL; designed innovative system using Photoshop Additional: system strategy robust scalable collaborative application data scalable innovative team","Software Engineer role requiring expertise in C++, Docker and experience in building efficient collaborative system robust team systems.",0.11803771811212774,39,1,4,0
Experience: built scalable tool using Node.js; led scalable application using Excel; managed application system using Python; led efficient application using Photoshop; managed team pipeline using Photoshop Additional: innovative strategy strategy strategy scalable data team system strategy efficient Extra: efficient innovative scalable innovative team innovative team application robust project robust collaborative robust,"Software Engineer role requiring expertise in Python, TensorFlow and experience in building project scalable efficient system efficient systems.",0.16367224247936765,51,0,3,0
"Skills: TensorFlow, Photoshop, C++, SQL, Docker, React Experience: deployed collaborative application using React; implemented robust tool using AWS; tested application system using AWS; developed scalable system using Photoshop; designed project tool using Excel Additional: robust scalable team scalable strategy strategy team project team collaborative project scalable data robust efficient Extra: collaborative robust robust application scalable","Software Engineer role requiring expertise in SQL, Docker, AWS, Java, Kubernetes and experience in building innovative system robust application efficient collaborative systems.",0.20888379626002873,55,1,5,0
"Skills: TensorFlow, Photoshop, React, Java, AWS Experience: built robust pipeline using Python; tested application tool using Marketing; tested innovative pipeline using C++ Additional: efficient strategy robust application strategy project analysis scalable efficient system analysis application system collaborative data","Software Engineer role requiring expertise in TensorFlow, React and experience in building collaborative robust project collaborative system systems.",0.1612948000178219,38,1,2,0
Skills: SQL Experience: integrated innovative system using Node.js; optimized team system using Python; managed system tool using Excel; tested application tool using C++; implemented project application using Node.js Additional: project team team innovative robust analysis strategy robust analysis scalable collaborative analysis Extra: team system system innovative innovative collaborative scalable innovative efficient scalable efficient project,"Software Engineer role requiring expertise in AWS, React and experience in building scalable efficient application project collaborative collaborative scalable robust robust collaborative systems.",0.25382161762015804,54,1,5,0
"Skills: Java, Docker, React, Ruby, SQL, AWS, Marketing Experience: implemented robust tool using Excel; led collaborative tool using Marketing Additional: analysis data project system strategy analysis application application analysis analysis robust scalable efficient analysis data scalable","Software Engineer role requiring expertise in Node.js, SQL, JavaScript, Ruby, Docker and experience in building collaborative system application collaborative innovative systems.",0.12779950922103575,36,1,2,0
Skills: Marketing Experience: developed robust pipeline using Java; deployed innovative system using SQL; implemented project pipeline using Docker; built innovative tool using Kubernetes Additional: system application efficient data data analysis team project collaborative data innovative strategy efficient collaborative,"Software Engineer role requiring expertise in Python, Ruby, Kubernetes and experience in building system collaborative innovative efficient system efficient system robust project efficient system systems.",0.26535937620298433,38,1,4,1
"Skills: JavaScript, AWS, Docker, TensorFlow, Marketing, Kubernetes, Python Experience: implemented system pipeline using JavaScript; designed project system using Node.js; designed application pipeline using Python; implemented scalable system using AWS Additional: project team system team application efficient robust scalable analysis application application scalable project strategy application collaborative Extra: robust efficient innovative project collaborative team robust application system","Software Engineer role requiring expertise in JavaScript, Java, Ruby and experience in building innovative robust team system robust systems.",0.16093099722491053,56,1,2,0
"Skills: AWS, Python, SQL, Java, JavaScript, Docker, TensorFlow Experience: led team pipeline using Java; designed innovative tool using Ruby Additional: team robust collaborative project strategy collaborative data robust analysis system innovative scalable Extra: innovative system innovative scalable system system efficient scalable","Software Engineer role requiring expertise in Node.js, React, Ruby and experience in building project robust innovative robust robust robust project robust application system application project collaborative systems.",0.2565388754378681,41,1,2,0
Experience: deployed collaborative pipeline using AWS; integrated innovative pipeline using Java; built robust pipeline using Excel; tested project system using Ruby Additional: data application innovative strategy analysis efficient analysis project scalable application efficient team scalable system analysis project analysis project,"Software Engineer role requiring expertise in Node.js, Java, Kubernetes and experience in building robust innovative robust project project robust application collaborative team innovative innovative application project systems.",0.32485886052292334,40,0,4,0
"Skills: Docker, SQL, Ruby, React, Photoshop Experience: tested team application using Marketing; integrated team pipeline using C++; optimized innovative system using JavaScript Additional: collaborative innovative innovative efficient team system innovative data robust efficient scalable innovative efficient project data project data project system Extra: robust team collaborative team system efficient robust project application","Software Engineer role requiring expertise in C++, SQL and experience in building application collaborative team system efficient application collaborative system robust system innovative application systems.",0.37745584104284796,52,1,3,0
"Skills: JavaScript, Photoshop, Excel, SQL, Node.js Experience: led project system using C++; designed project tool using JavaScript; developed innovative application using Excel Additional: data application project system scalable innovative application data efficient efficient analysis collaborative project robust application data robust","Software Engineer role requiring expertise in Docker, React and experience in building robust application system project system team project project systems.",0.2959059802675129,40,1,3,0
"Skills: Kubernetes, Docker Experience: deployed scalable pipeline using Kubernetes; integrated efficient pipeline using Docker; led team pipeline using TensorFlow Additional: project strategy robust efficient data strategy analysis robust application scalable analysis application efficient analysis analysis","Software Engineer role requiring expertise in React, Ruby, Kubernetes, AWS, Python and experience in building project project robust system team robust efficient team scalable systems.",0.22961884683395908,35,1,3,0
"Skills: C++, Excel, SQL, Docker, JavaScript Experience: implemented project tool using Node.js; implemented application system using Docker; developed team system using Ruby; deployed system pipeline using React Additional: scalable collaborative collaborative team project collaborative system collaborative team strategy robust efficient system system Extra: application collaborative scalable project robust efficient efficient innovative system","Software Engineer role requiring expertise in Python, SQL, Kubernetes, Ruby, JavaScript and experience in building collaborative efficient team application system project system application collaborative innovative scalable systems.",0.42390421736844913,52,1,3,0
"Skills: Ruby, Marketing, Java, JavaScript Experience: developed scalable application using Excel; led scalable pipeline using C++; developed collaborative tool using C++ Additional: collaborative team robust data project analysis scalable data analysis analysis system","Software Engineer role requiring expertise in Ruby, Python, AWS and experience in building team application scalable project team team innovative robust project system robust system systems.",0.21226498852647724,33,1,2,0
Experience: designed scalable tool using React; deployed robust pipeline using Docker; led efficient system using Marketing Additional: system data project scalable project strategy strategy project scalable application team application system,"Software Engineer role requiring expertise in TensorFlow, C++, SQL and experience in building project innovative system innovative robust collaborative systems.",0.09734519801485148,30,0,3,0
Skills: Excel Experience: deployed system pipeline using Kubernetes; led robust tool using Ruby Additional: analysis application strategy team collaborative robust analysis analysis project robust strategy project data data collaborative data innovative,"Software Engineer role requiring expertise in TensorFlow, React, AWS, SQL and experience in building project team robust innovative application innovative application collaborative project application team collaborative project collaborative systems.",0.3161201389544114,31,1,2,0
Experience: tested team application using AWS; built collaborative tool using TensorFlow; built team tool using Kubernetes; developed project pipeline using AWS; led scalable tool using Python Additional: team collaborative efficient innovative collaborative scalable efficient efficient robust team project collaborative system system Extra: innovative team project project innovative,"Software Engineer role requiring expertise in TensorFlow, SQL, Kubernetes, C++ and experience in building project collaborative efficient team project robust collaborative innovative efficient system application systems.",0.43655311152770776,47,0,4,0
"Skills: SQL, Python, Node.js, Ruby Experience: integrated scalable tool using Java; optimized efficient tool using Ruby; implemented system system using Excel Additional: efficient scalable collaborative collaborative strategy team efficient application collaborative efficient team system project application collaborative team innovative robust application","Software Engineer role requiring expertise in Kubernetes, Python, C++ and experience in building innovative project efficient robust robust system scalable scalable scalable team innovative application efficient systems.",0.3663808896118687,41,1,3,0
"Skills: Python, TensorFlow, Node.js, Ruby Experience: integrated robust system using Python; developed innovative tool using Marketing; built project application using Excel Additional: data data project collaborative collaborative collaborative robust team data robust innovative analysis efficient collaborative innovative collaborative scalable robust Extra: collaborative robust robust application project team system application system application team collaborative team","Software Engineer role requiring expertise in Kubernetes, SQL, Node.js, AWS, JavaScript and experience in building innovative team project innovative innovative systems.",0.18123314710550326,54,1,3,0
Experience: led innovative tool using Photoshop Additional: system application analysis scalable application analysis data application team strategy data,"Software Engineer role requiring expertise in TensorFlow, React, AWS, Docker and experience in building innovative collaborative team efficient system innovative collaborative team collaborative application collaborative robust team systems.",0.16406517459243716,18,0,1,0
Skills: Docker Experience: deployed project pipeline using SQL; tested innovative application using Excel Additional: efficient project analysis system innovative project analysis application project innovative system,"Software Engineer role requiring expertise in TensorFlow, C++ and experience in building robust application team application collaborative systems.",0.10311672147783332,25,1,2,0
"Skills: AWS, Kubernetes, SQL, TensorFlow Experience: tested innovative pipeline using Java; implemented system application using SQL; optimized efficient application using SQL; led system application using Node.js; developed application pipeline using JavaScript Additional: application strategy innovative analysis system efficient efficient strategy project collaborative data innovative team system application project","Software Engineer role requiring expertise in Kubernetes, TensorFlow, SQL, JavaScript, C++ and experience in building robust application scalable project team application collaborative systems.",0.31292197416944756,48,1,5,0
Experience: managed collaborative application using Kubernetes; optimized efficient tool using Photoshop; optimized efficient application using React Additional: application team analysis robust innovative application project strategy efficient analysis data robust efficient system team,"Software Engineer role requiring expertise in Kubernetes, Node.js, C++ and experience in building scalable collaborative system team efficient team innovative robust innovative systems.",0.25105738958750884,32,0,2,0
"Skills: AWS, Ruby Experience: optimized innovative pipeline using Kubernetes; implemented project tool using Java Additional: analysis team project data efficient robust strategy system system scalable robust scalable data","Software Engineer role requiring expertise in C++, AWS, Ruby, React, TensorFlow and experience in building application robust team project application robust system innovative team innovative project efficient systems.",0.31231118615558295,28,1,2,0
Experience: integrated scalable tool using Kubernetes; integrated system application using Photoshop; implemented efficient application using Node.js; built team tool using C++; implemented scalable system using Docker Additional: strategy robust application data scalable project system project data scalable analysis innovative robust scalable strategy scalable strategy Extra: innovative robust application collaborative innovative project innovative system collaborative,"Software Engineer role requiring expertise in Ruby, TensorFlow, React, Java and experience in building innovative robust system application innovative collaborative systems.",0.20657939990636828,54,0,3,0
Experience: led project application using AWS Additional: system project team application robust collaborative efficient analysis collaborative collaborative innovative robust innovative team innovative strategy robust project strategy,"Software Engineer role requiring expertise in AWS, C++ and experience in building system efficient robust robust application robust innovative project innovative innovative collaborative innovative system application systems.",0.6019563180054464,26,0,1,0
"Skills: JavaScript, TensorFlow, Docker, Node.js, React, AWS Experience: optimized application application using Python; optimized robust system using Photoshop; developed efficient system using Marketing Additional: project collaborative scalable robust strategy application robust strategy collaborative efficient","Software Engineer role requiring expertise in Kubernetes, AWS, JavaScript and experience in building collaborative efficient system team application collaborative project innovative scalable scalable team systems.",0.24420127250472676,34,1,2,0
Experience: managed collaborative application using C++; designed scalable pipeline using JavaScript; built team system using Java; implemented collaborative system using Marketing; developed robust pipeline using TensorFlow Additional: system data strategy strategy system analysis project strategy robust team efficient Extra: project application project collaborative innovative collaborative collaborative team innovative collaborative efficient system,"Software Engineer role requiring expertise in Kubernetes, Java, AWS, TensorFlow, Python and experience in building team efficient efficient innovative system collaborative robust efficient scalable collaborative application systems.",0.3623799693168985,51,0,5,0
"Skills: Photoshop, TensorFlow, JavaScript, Node.js, Java Experience: optimized collaborative pipeline using Photoshop; designed robust system using Node.js; deployed collaborative tool using Ruby; led system tool using SQL Additional: efficient robust robust efficient collaborative analysis innovative analysis efficient project analysis project strategy efficient innovative scalable project robust Extra: efficient application project application efficient application","Software Engineer role requiring expertise in AWS, Java and experience in building efficient project scalable team system system scalable collaborative robust innovative systems.",0.29696201707071357,53,1,4,0
"Skills: Excel, SQL, Ruby, Python, TensorFlow, Java, Photoshop Experience: led team tool using Node.js Additional: efficient system strategy application data scalable application efficient robust project team robust scalable innovative robust analysis robust application project","Software Engineer role requiring expertise in Ruby, JavaScript, Python, Java, SQL and experience in building application collaborative efficient innovative innovative innovative project application project systems.",0.31950975155226247,34,1,1,0
Skills: Excel Experience: implemented system tool using JavaScript; built team pipeline using JavaScript; deployed application system using Java Additional: innovative analysis project team data efficient collaborative innovative team project project application project collaborative strategy Extra: scalable project project application application team collaborative innovative scalable team application robust,"Software Engineer role requiring expertise in Ruby, C++, AWS, SQL and experience in building efficient system robust system innovative team innovative team innovative scalable systems.",0.26067733133926624,47,1,3,0
"Skills: C++, Java, Marketing Experience: designed collaborative system using Ruby; developed efficient application using Java; developed innovative pipeline using Kubernetes; implemented team tool using Docker Additional: data scalable project innovative project collaborative innovative strategy project analysis application collaborative project Extra: system collaborative team team team project efficient scalable robust efficient efficient team robust system","Software Engineer role requiring expertise in Ruby, AWS and experience in building efficient scalable collaborative system collaborative application project innovative efficient system robust robust application innovative systems.",0.43443778818242246,54,1,3,0
"Skills: Photoshop, Excel, SQL, React, AWS Experience: implemented system system using Java; developed innovative pipeline using Photoshop; tested system application using Node.js Additional: robust robust team collaborative innovative team system analysis team robust collaborative efficient project collaborative strategy analysis collaborative Extra: application efficient team team robust efficient application robust","Software Engineer role requiring expertise in AWS, JavaScript and experience in building scalable collaborative application efficient system systems.",0.1752338422457872,49,1,3,0
"Skills: Java, AWS, Ruby, Excel Experience: led collaborative tool using Photoshop; implemented team application using AWS; tested innovative application using AWS; implemented collaborative tool using Photoshop; implemented team system using JavaScript Additional: collaborative team system team analysis collaborative application project application scalable team scalable application system team team application data team","Software Engineer role requiring expertise in AWS, Ruby and experience in building efficient scalable project scalable efficient innovative systems.",0.10654448914411581,51,1,3,0
"Skills: Ruby, Node.js, Python, Marketing Experience: managed collaborative application using Excel; developed innovative system using Photoshop; designed system pipeline using TensorFlow Additional: collaborative data robust analysis efficient robust project robust team team application robust application application data strategy data robust","Software Engineer role requiring expertise in Kubernetes, Java and experience in building scalable collaborative efficient collaborative scalable application innovative robust innovative innovative systems.",0.24640121109243907,40,1,3,0
"Skills: Kubernetes, Docker, React, Ruby Experience: developed scalable system using Docker; developed collaborative tool using Kubernetes; optimized efficient application using SQL Additional: innovative robust strategy collaborative strategy scalable project application data strategy team scalable analysis robust robust project","Software Engineer role requiring expertise in Java, JavaScript, Python, React and experience in building efficient robust innovative system team application application application innovative robust scalable systems.",0.29935108260088356,38,1,2,0
"Skills: Photoshop, Java, Python, Marketing Experience: managed efficient system using TensorFlow Additional: data strategy collaborative strategy collaborative scalable system scalable collaborative collaborative analysis system collaborative team data project strategy","Software Engineer role requiring expertise in JavaScript, SQL, C++, Java, Kubernetes and experience in building system application robust application innovative application system team robust system systems.",0.04071727455920527,29,1,1,0
Experience: built robust application using AWS Additional: system system scalable strategy efficient efficient strategy application collaborative innovative scalable strategy,"Software Engineer role requiring expertise in Python, Kubernetes, React, C++ and experience in building collaborative application innovative collaborative scalable application systems.",0.2642811891397352,19,0,1,0
"Skills: AWS, Marketing, C++, TensorFlow, Docker, React Experience: integrated project system using Marketing Additional: system application innovative system project scalable data efficient data project Extra: system collaborative collaborative collaborative team system","Software Engineer role requiring expertise in JavaScript, Kubernetes and experience in building innovative scalable application scalable application systems.",0.129661026480979,31,1,1,0
Experience: optimized scalable system using Ruby; implemented efficient tool using C++; developed collaborative application using Python; implemented robust application using React; deployed innovative system using SQL Additional: robust analysis strategy robust analysis system efficient project application data project data collaborative strategy robust,"Software Engineer role requiring expertise in Java, AWS and experience in building project application system innovative efficient systems.",0.14943317539639323,42,0,4,0
Experience: deployed application tool using SQL; integrated system pipeline using Ruby; tested robust system using Kubernetes; designed system pipeline using C++ Additional: innovative team system team innovative system collaborative strategy data collaborative system scalable system data project system application,"Software Engineer role requiring expertise in Node.js, AWS, Python, SQL, Java and experience in building application application innovative project team scalable system scalable systems.",0.22486230604225774,39,0,4,0
Skills: Node.js Experience: optimized team tool using JavaScript; led collaborative system using Photoshop; deployed application application using Docker Additional: system scalable efficient efficient system efficient collaborative scalable project efficient application collaborative project application,"Software Engineer role requiring expertise in Ruby, Node.js and experience in building efficient innovative application collaborative robust efficient systems.",0.3402485458555533,33,1,3,0
